7.741854850887439632e-01,5.042608501816970845e-01,5.208132385852897173e+00
9.563747582553266957e-01,4.187421008218050744e-01,5.242142608797875525e+00
7.171237788657878198e-01,3.729356796649981876e-01,5.139029326251552732e+00
2.324315864060837455e-01,-8.893881466492815913e-03,5.549434050847542821e+00
7.907141197418594558e-01,4.130410939078700827e-01,5.171373836292134207e+00
1.301029926163063788e+00,6.504601985083983129e-01,5.484672196286227930e+00
2.324315864060837455e-01,-8.893881466492815913e-03,5.549434050847542821e+00
8.089502812642012097e-01,8.884797413993514859e-01,5.397509618498161466e+00
1.329841221787966932e+00,5.133389474465055446e-01,5.459052874440867065e+00
8.617052120717093588e-01,7.284577654223429732e-01,5.345308696330809184e+00
1.125068213665750161e+00,3.255035818445263240e-01,5.271996778355815927e+00
9.678828696415406885e-01,6.132181101566701320e-02,5.105991728620695724e+00
1.194210817443092099e+00,3.043524357454202023e-01,5.298679027029038480e+00
1.130296189551450281e+00,-1.421044442362487947e-01,5.109774767176743282e+00
8.144638447679311000e-01,-2.852578665432363089e-02,5.045030984428548138e+00
1.080541632819294717e+00,9.862619604094124970e-01,5.526094338030943298e+00
7.480828684168582265e-01,9.004544383412780295e-01,5.397099941434197135e+00
4.111522445908535328e-01,8.867727498394205599e-01,5.614427607856794289e+00
7.236417091515521260e-01,6.993403086224631027e-02,5.030398636405633006e+00
1.095709322318725087e+00,3.211290621957868519e-02,5.150264966721781690e+00
8.800543835296923412e-01,5.566248494465669827e-02,5.076329930059135798e+00
4.465851336395118554e-01,2.560494985633158249e-01,5.225964669011996300e+00
1.124416775213939790e+00,-3.561605985528974033e-02,5.131945487650140691e+00
7.026966159945183810e-01,1.334124804123106023e-01,5.058838187858819779e+00
9.624148985388213395e-01,9.805527641576918807e-01,5.495136121074093438e+00
8.851415261505480858e-01,3.638161539046073922e-02,5.084206883308132419e+00
8.251413219068072236e-01,1.002751139608784703e+00,5.456887075063419523e+00
9.736958109532954930e-01,4.715577026765197660e-02,5.117482885570914242e+00
