3.307188238312521207e+03,2.196038817000739698e+02,1.910396625609871307e+03,7.594241559385430946e+02
-1.717370655016135572e+02,3.213062093581480894e+03,1.502273357299599866e+03,-1.536433495416003780e+03
4.244970585059241325e-02,-7.644673593370622869e-03,9.990693576718531199e-01,-7.117043488226745263e-01
