4.998880615234375000e+02,2.505790405273437500e+02
4.838039550781250000e+02,4.286351623535156250e+02
5.046211853027343750e+02,2.456361389160156250e+02
4.979902038574218750e+02,2.622869262695312500e+02
4.979902038574218750e+02,2.622869262695312500e+02
5.043932800292968750e+02,2.518288574218750000e+02
5.089572753906250000e+02,2.384601745605468750e+02
4.860264587402343750e+02,3.882520446777343750e+02
4.863611755371093750e+02,4.242887878417968750e+02
4.857740783691406250e+02,3.972318420410156250e+02
4.945166931152343750e+02,2.768294677734375000e+02
5.099170837402343750e+02,2.412895202636718750e+02
4.893721618652343750e+02,4.460971374511718750e+02
4.908296813964843750e+02,5.054090881347656250e+02
4.901692199707031250e+02,4.203260803222656250e+02
5.154758911132812500e+02,2.398143920898437500e+02
4.926509399414062500e+02,5.321160888671875000e+02
4.907726135253906250e+02,3.946025390625000000e+02
4.908456420898437500e+02,3.925348815917968750e+02
4.951322021484375000e+02,5.522709960937500000e+02
4.919697875976562500e+02,4.343714904785156250e+02
4.939902648925781250e+02,4.899992370605468750e+02
4.939902648925781250e+02,4.899992370605468750e+02
4.939944152832031250e+02,5.045977783203125000e+02
5.067510070800781250e+02,2.665024108886718750e+02
4.960355529785156250e+02,5.002355957031250000e+02
4.953701782226562500e+02,4.739978027343750000e+02
4.983626098632812500e+02,5.556260986328125000e+02
5.201841430664062500e+02,2.471394958496093750e+02
5.185386352539062500e+02,2.496297607421875000e+02
5.127199096679687500e+02,2.697048034667968750e+02
5.160633544921875000e+02,2.609791259765625000e+02
5.017577819824218750e+02,5.588806152343750000e+02
5.395264282226562500e+02,2.120292510986328125e+02
5.273425903320312500e+02,2.407128143310546875e+02
5.267225952148437500e+02,2.441058502197265625e+02
5.318561401367187500e+02,2.393153686523437500e+02
5.281538085937500000e+02,2.484229888916015625e+02
5.077658386230468750e+02,5.653152465820312500e+02
5.433419799804687500e+02,2.218339080810546875e+02
5.339468383789062500e+02,2.426844329833984375e+02
5.003925781250000000e+02,4.037519836425781250e+02
5.278790283203125000e+02,2.619544372558593750e+02
5.121925659179687500e+02,6.161441040039062500e+02
5.477996215820312500e+02,2.241576080322265625e+02
5.111577758789062500e+02,4.300963745117187500e+02
5.484263916015625000e+02,2.273290405273437500e+02
5.109732055664062500e+02,4.036943359375000000e+02
5.152713012695312500e+02,3.039808044433593750e+02
5.428208618164062500e+02,2.435612182617187500e+02
5.460233154296875000e+02,2.378628540039062500e+02
5.163876342773437500e+02,6.174281005859375000e+02
5.140591430664062500e+02,4.383286743164062500e+02
5.167059326171875000e+02,5.728043212890625000e+02
5.524857177734375000e+02,2.325475311279296875e+02
5.499027709960937500e+02,2.426290435791015625e+02
5.530497436523437500e+02,2.487162170410156250e+02
5.644705200195312500e+02,2.266908721923828125e+02
5.533630981445312500e+02,2.531782684326171875e+02
5.618933105468750000e+02,2.373771209716796875e+02
5.534560546875000000e+02,2.571998596191406250e+02
5.570045166015625000e+02,2.511952209472656250e+02
5.570045166015625000e+02,2.511952209472656250e+02
5.275189819335937500e+02,3.197135314941406250e+02
5.607529296875000000e+02,2.512675933837890625e+02
5.386546020507812500e+02,3.215884704589843750e+02
5.790631103515625000e+02,2.388808288574218750e+02
5.933350830078125000e+02,2.128273162841796875e+02
5.752136230468750000e+02,2.523588867187500000e+02
5.949403686523437500e+02,2.213158569335937500e+02
5.518953247070312500e+02,3.462995910644531250e+02
5.590518188476562500e+02,4.698516235351562500e+02
5.577781372070312500e+02,3.569173583984375000e+02
5.580633544921875000e+02,3.680008544921875000e+02
6.189770507812500000e+02,1.978607025146484375e+02
6.078471069335937500e+02,2.211643371582031250e+02
6.014403686523437500e+02,2.399357147216796875e+02
5.645190429687500000e+02,3.595238952636718750e+02
5.645190429687500000e+02,3.595238952636718750e+02
5.657017211914062500e+02,3.744820251464843750e+02
5.657017211914062500e+02,3.744820251464843750e+02
6.053685302734375000e+02,2.356144561767578125e+02
5.677575683593750000e+02,4.297273559570312500e+02
6.160363159179687500e+02,2.171546630859375000e+02
5.687416992187500000e+02,3.658392028808593750e+02
5.695453491210937500e+02,4.460322875976562500e+02
5.730914306640625000e+02,5.502098388671875000e+02
5.726520385742187500e+02,5.308011474609375000e+02
5.714381713867187500e+02,4.313536071777343750e+02
5.714381713867187500e+02,4.313536071777343750e+02
6.033768310546875000e+02,2.482442169189453125e+02
6.418352661132812500e+02,1.782669830322265625e+02
5.713324584960937500e+02,3.459721984863281250e+02
5.723134765625000000e+02,4.233059082031250000e+02
6.349238891601562500e+02,1.932926330566406250e+02
5.748337402343750000e+02,3.479992065429687500e+02
5.748337402343750000e+02,3.479992065429687500e+02
5.752554931640625000e+02,3.529525756835937500e+02
5.754602050781250000e+02,3.597567443847656250e+02
5.754602050781250000e+02,3.597567443847656250e+02
5.756058349609375000e+02,3.667283325195312500e+02
5.759973754882812500e+02,3.747357177734375000e+02
6.215467529296875000e+02,2.279225158691406250e+02
6.140214233398437500e+02,2.382873992919921875e+02
5.794238891601562500e+02,3.773996582031250000e+02
5.840014648437500000e+02,5.737849121093750000e+02
6.148242797851562500e+02,2.457957000732421875e+02
5.834451904296875000e+02,4.673689270019531250e+02
5.834451904296875000e+02,4.673689270019531250e+02
5.864245605468750000e+02,5.787110595703125000e+02
5.825703125000000000e+02,4.190461120605468750e+02
6.331870117187500000e+02,2.087153930664062500e+02
5.822963867187500000e+02,3.751242065429687500e+02
5.822963867187500000e+02,3.751242065429687500e+02
5.835598144531250000e+02,4.421642150878906250e+02
5.837749633789062500e+02,4.329190979003906250e+02
5.843839111328125000e+02,4.161847229003906250e+02
5.670819091796875000e+02,4.876553955078125000e+02
6.432041015625000000e+02,2.000156402587890625e+02
6.125673217773437500e+02,2.595661010742187500e+02
6.125673217773437500e+02,2.595661010742187500e+02
5.861033935546875000e+02,3.687857055664062500e+02
5.900402221679687500e+02,5.764268798828125000e+02
5.872002563476562500e+02,4.219718627929687500e+02
5.872002563476562500e+02,4.219718627929687500e+02
5.918122558593750000e+02,5.718291625976562500e+02
5.889101562500000000e+02,3.420850830078125000e+02
5.892222900390625000e+02,4.114321594238281250e+02
5.926517944335937500e+02,5.653426513671875000e+02
5.909196166992187500e+02,4.659105224609375000e+02
5.936161499023437500e+02,5.797357177734375000e+02
5.953229370117187500e+02,5.622436523437500000e+02
5.898552856445312500e+02,3.580677490234375000e+02
5.898552856445312500e+02,3.580677490234375000e+02
6.362451782226562500e+02,2.233726806640625000e+02
5.969207153320312500e+02,5.931806030273437500e+02
5.925584716796875000e+02,4.138114929199218750e+02
5.931708984375000000e+02,4.102973937988281250e+02
6.163200073242187500e+02,2.673661499023437500e+02
5.965208740234375000e+02,4.149371032714843750e+02
6.474582519531250000e+02,2.073952789306640625e+02
5.989434204101562500e+02,4.780965881347656250e+02
6.510067138671875000e+02,2.037734069824218750e+02
6.047789916992187500e+02,5.832460327148437500e+02
6.064563598632812500e+02,6.043125610351562500e+02
6.560470581054687500e+02,2.052563476562500000e+02
6.073708496093750000e+02,5.888830566406250000e+02
6.049636840820312500e+02,4.541522216796875000e+02
6.090225219726562500e+02,5.675891723632812500e+02
6.257660522460937500e+02,2.678273925781250000e+02
6.054634399414062500e+02,3.828653564453125000e+02
6.108336181640625000e+02,5.957625732421875000e+02
6.115370483398437500e+02,5.660250244140625000e+02
6.124531860351562500e+02,5.815765380859375000e+02
6.109337158203125000e+02,3.136126403808593750e+02
6.109337158203125000e+02,3.136126403808593750e+02
6.089045410156250000e+02,3.458713378906250000e+02
6.145452270507812500e+02,5.901931762695312500e+02
6.146999511718750000e+02,5.702518310546875000e+02
6.153042602539062500e+02,5.632271118164062500e+02
6.123352050781250000e+02,3.581556091308593750e+02
6.123352050781250000e+02,3.581556091308593750e+02
6.131698608398437500e+02,3.638079833984375000e+02
6.156990966796875000e+02,4.152677612304687500e+02
6.203992919921875000e+02,5.792830810546875000e+02
6.216282348632812500e+02,6.133014526367187500e+02
6.206826171875000000e+02,5.889360961914062500e+02
6.211456909179687500e+02,5.747677612304687500e+02
6.166634521484375000e+02,3.404649047851562500e+02
6.205324096679687500e+02,5.372846069335937500e+02
6.180285644531250000e+02,3.316059875488281250e+02
6.212165527343750000e+02,5.549848022460937500e+02
6.243952636718750000e+02,6.098870849609375000e+02
6.184607543945312500e+02,4.046652832031250000e+02
6.243652343750000000e+02,6.001643676757812500e+02
6.206779785156250000e+02,3.550614013671875000e+02
6.516708984375000000e+02,2.472091064453125000e+02
6.259995117187500000e+02,5.414119262695312500e+02
6.237238769531250000e+02,4.435720825195312500e+02
6.242144775390625000e+02,4.182768859863281250e+02
6.309978027343750000e+02,6.170933227539062500e+02
6.294426269531250000e+02,5.859779663085937500e+02
6.249462890625000000e+02,4.033557128906250000e+02
6.249462890625000000e+02,4.033557128906250000e+02
6.281930541992187500e+02,5.536500244140625000e+02
6.256396484375000000e+02,3.523700561523437500e+02
6.259135131835937500e+02,3.396727294921875000e+02
6.264401855468750000e+02,3.448970031738281250e+02
6.339377441406250000e+02,6.135817260742187500e+02
6.319926757812500000e+02,5.140401000976562500e+02
6.294233398437500000e+02,3.456392211914062500e+02
6.348228759765625000e+02,5.836728515625000000e+02
6.311864013671875000e+02,3.543339538574218750e+02
6.316154174804687500e+02,4.171328430175781250e+02
6.314678955078125000e+02,3.506230163574218750e+02
6.400324096679687500e+02,5.690219116210937500e+02
6.414952392578125000e+02,6.133568115234375000e+02
6.358768920898437500e+02,4.170930786132812500e+02
6.371033325195312500e+02,5.203544311523437500e+02
6.354915161132812500e+02,3.869820861816406250e+02
6.418193969726562500e+02,5.938583374023437500e+02
6.367475585937500000e+02,3.952589111328125000e+02
6.370040893554687500e+02,3.570787353515625000e+02
6.418307495117187500e+02,5.719466552734375000e+02
6.418307495117187500e+02,5.719466552734375000e+02
6.400925292968750000e+02,5.415768432617187500e+02
6.400925292968750000e+02,5.415768432617187500e+02
6.412956542968750000e+02,3.065132141113281250e+02
6.385018310546875000e+02,3.519331970214843750e+02
6.385018310546875000e+02,3.519331970214843750e+02
6.407851562500000000e+02,4.203354492187500000e+02
6.450009155273437500e+02,6.000313720703125000e+02
6.424776000976562500e+02,3.984087829589843750e+02
6.430095825195312500e+02,3.510634765625000000e+02
6.490972290039062500e+02,6.111376342773437500e+02
6.439947509765625000e+02,3.837131042480468750e+02
6.484362792968750000e+02,5.626603393554687500e+02
6.484362792968750000e+02,5.626603393554687500e+02
6.452946166992187500e+02,4.303490295410156250e+02
6.451421508789062500e+02,4.148432617187500000e+02
6.497031860351562500e+02,5.603028564453125000e+02
6.504360961914062500e+02,5.887025756835937500e+02
6.464932250976562500e+02,4.250986022949218750e+02
6.531137695312500000e+02,5.953087158203125000e+02
6.482528686523437500e+02,3.904913330078125000e+02
6.516552734375000000e+02,3.991932678222656250e+02
6.569789428710937500e+02,5.577981567382812500e+02
6.580372924804687500e+02,5.762312622070312500e+02
6.577464599609375000e+02,5.673927001953125000e+02
6.541995239257812500e+02,3.119115600585937500e+02
6.557637329101562500e+02,4.137481994628906250e+02
6.623209228515625000e+02,5.870439453125000000e+02
6.622663574218750000e+02,5.721264648437500000e+02
6.622663574218750000e+02,5.721264648437500000e+02
6.629192504882812500e+02,5.666653442382812500e+02
6.622983398437500000e+02,4.572354125976562500e+02
6.626152343750000000e+02,4.055259094238281250e+02
6.625349121093750000e+02,3.683557128906250000e+02
6.628162841796875000e+02,3.610367736816406250e+02
6.698560791015625000e+02,6.066018066406250000e+02
6.691064453125000000e+02,5.681245117187500000e+02
6.697045288085937500e+02,5.939274291992187500e+02
6.698782958984375000e+02,5.875751953125000000e+02
6.659166259765625000e+02,3.085269775390625000e+02
6.703501586914062500e+02,6.032420654296875000e+02
6.711124877929687500e+02,5.697053222656250000e+02
6.666796875000000000e+02,3.486571960449218750e+02
6.666796875000000000e+02,3.486571960449218750e+02
6.708295288085937500e+02,5.633136596679687500e+02
6.785521850585937500e+02,2.804880065917968750e+02
6.669747314453125000e+02,3.670877380371093750e+02
6.755433349609375000e+02,5.883817749023437500e+02
6.767686767578125000e+02,5.568482666015625000e+02
6.720376586914062500e+02,3.545866394042968750e+02
6.723348388671875000e+02,3.622836608886718750e+02
6.798618774414062500e+02,6.074384765625000000e+02
6.741039428710937500e+02,3.510447387695312500e+02
6.741039428710937500e+02,3.510447387695312500e+02
6.760501708984375000e+02,3.538991088867187500e+02
6.760501708984375000e+02,3.538991088867187500e+02
6.856253051757812500e+02,5.819304199218750000e+02
6.847623291015625000e+02,5.727828979492187500e+02
6.848027343750000000e+02,5.691005249023437500e+02
6.815791625976562500e+02,4.424226684570312500e+02
6.795395507812500000e+02,3.696017761230468750e+02
6.873128662109375000e+02,6.031284790039062500e+02
6.815914306640625000e+02,3.401206359863281250e+02
6.815914306640625000e+02,3.401206359863281250e+02
6.884152221679687500e+02,5.847692871093750000e+02
6.876636352539062500e+02,5.532128906250000000e+02
6.832225341796875000e+02,3.678252258300781250e+02
6.832225341796875000e+02,3.678252258300781250e+02
6.907958984375000000e+02,5.970950317382812500e+02
6.914495239257812500e+02,5.931058349609375000e+02
6.872052001953125000e+02,4.011733398437500000e+02
6.869283447265625000e+02,3.848525695800781250e+02
6.869283447265625000e+02,3.848525695800781250e+02
6.926989746093750000e+02,5.749893798828125000e+02
6.972216796875000000e+02,6.021234741210937500e+02
6.962585449218750000e+02,5.516412963867187500e+02
6.962585449218750000e+02,5.516412963867187500e+02
6.921609497070312500e+02,3.456487121582031250e+02
6.984821777343750000e+02,5.889664916992187500e+02
6.920582885742187500e+02,3.600395202636718750e+02
6.956000366210937500e+02,4.038362426757812500e+02
7.013557739257812500e+02,5.442732543945312500e+02
6.977271118164062500e+02,3.858091125488281250e+02
7.041693725585937500e+02,5.867643432617187500e+02
7.042815551757812500e+02,5.522690429687500000e+02
7.003629150390625000e+02,3.968262023925781250e+02
7.003629150390625000e+02,3.968262023925781250e+02
7.072055053710937500e+02,5.825018920898437500e+02
7.025173339843750000e+02,4.362935180664062500e+02
7.013773193359375000e+02,3.573406066894531250e+02
7.013773193359375000e+02,3.573406066894531250e+02
7.262827758789062500e+02,2.392754974365234375e+02
7.087565917968750000e+02,5.923859863281250000e+02
7.090088500976562500e+02,6.017611694335937500e+02
7.086766357421875000e+02,5.467211914062500000e+02
7.102558593750000000e+02,5.763500976562500000e+02
7.103068847656250000e+02,5.629791259765625000e+02
7.225007934570312500e+02,2.560127563476562500e+02
7.078275756835937500e+02,3.768130187988281250e+02
7.150220336914062500e+02,5.883870239257812500e+02
7.080936889648437500e+02,3.561939392089843750e+02
7.144541625976562500e+02,5.773384399414062500e+02
7.096642456054687500e+02,3.738190612792968750e+02
7.099711303710937500e+02,3.485780944824218750e+02
7.105711669921875000e+02,3.484973754882812500e+02
7.105711669921875000e+02,3.484973754882812500e+02
7.106763916015625000e+02,3.369450073242187500e+02
7.106763916015625000e+02,3.369450073242187500e+02
7.126071777343750000e+02,3.521387939453125000e+02
7.174776000976562500e+02,5.441707153320312500e+02
7.125416259765625000e+02,3.459227294921875000e+02
7.125416259765625000e+02,3.459227294921875000e+02
7.190023193359375000e+02,5.634680175781250000e+02
7.143147583007812500e+02,3.064575195312500000e+02
7.144440307617187500e+02,3.489089050292968750e+02
7.217661132812500000e+02,5.578410644531250000e+02
7.310445556640625000e+02,2.574212341308593750e+02
7.246152343750000000e+02,5.627426147460937500e+02
7.186531982421875000e+02,3.462026977539062500e+02
7.255526733398437500e+02,5.955787963867187500e+02
7.253151855468750000e+02,5.514465332031250000e+02
7.260222167968750000e+02,5.571235351562500000e+02
7.220394287109375000e+02,4.316101684570312500e+02
7.324003295898437500e+02,2.626650085449218750e+02
7.276264648437500000e+02,5.426572875976562500e+02
7.276264648437500000e+02,5.426572875976562500e+02
7.243361816406250000e+02,3.841300048828125000e+02
7.306692504882812500e+02,5.366768188476562500e+02
7.323761596679687500e+02,2.730858459472656250e+02
7.416718139648437500e+02,2.548817749023437500e+02
7.319266967773437500e+02,4.351577453613281250e+02
7.403226928710937500e+02,5.677595825195312500e+02
7.469299316406250000e+02,2.565133972167968750e+02
7.469299316406250000e+02,2.565133972167968750e+02
7.449293212890625000e+02,2.637507934570312500e+02
7.389052734375000000e+02,4.745182189941406250e+02
7.414808349609375000e+02,5.319581909179687500e+02
7.384629516601562500e+02,3.868980102539062500e+02
7.460677490234375000e+02,2.671376342773437500e+02
7.430888671875000000e+02,4.704166564941406250e+02
7.499916992187500000e+02,2.629682006835937500e+02
7.517757568359375000e+02,2.592720947265625000e+02
7.446585083007812500e+02,4.353423461914062500e+02
7.463316040039062500e+02,4.907652893066406250e+02
7.456044921875000000e+02,3.495026855468750000e+02
7.501992797851562500e+02,5.270016479492187500e+02
7.461815795898437500e+02,3.403156738281250000e+02
7.574594116210937500e+02,2.567877197265625000e+02
7.473839111328125000e+02,3.126938476562500000e+02
7.473839111328125000e+02,3.126938476562500000e+02
7.486647949218750000e+02,3.794049072265625000e+02
7.509921264648437500e+02,4.668477783203125000e+02
7.487665405273437500e+02,3.663801574707031250e+02
7.484761962890625000e+02,3.514629821777343750e+02
7.549281005859375000e+02,2.716151733398437500e+02
7.526304931640625000e+02,4.906038208007812500e+02
7.542442016601562500e+02,4.873999633789062500e+02
7.534050292968750000e+02,3.682109375000000000e+02
7.543329467773437500e+02,3.859085083007812500e+02
7.588529052734375000e+02,5.237703857421875000e+02
7.591936645507812500e+02,5.402777099609375000e+02
7.549863281250000000e+02,3.750854797363281250e+02
7.556152954101562500e+02,3.817261962890625000e+02
7.556152954101562500e+02,3.817261962890625000e+02
7.568192749023437500e+02,3.712214355468750000e+02
7.608634643554687500e+02,5.330916748046875000e+02
7.569131469726562500e+02,2.998456420898437500e+02
7.572334594726562500e+02,3.558516540527343750e+02
7.603073730468750000e+02,4.931666564941406250e+02
7.605501708984375000e+02,4.738079223632812500e+02
7.612976684570312500e+02,3.661381530761718750e+02
7.616401367187500000e+02,3.324201354980468750e+02
7.616401367187500000e+02,3.324201354980468750e+02
7.630955810546875000e+02,3.867013244628906250e+02
7.638416748046875000e+02,3.721683654785156250e+02
7.679329833984375000e+02,5.186273803710937500e+02
7.650631713867187500e+02,3.814519958496093750e+02
7.650631713867187500e+02,3.814519958496093750e+02
7.659323730468750000e+02,3.462152709960937500e+02
7.659323730468750000e+02,3.462152709960937500e+02
7.685023803710937500e+02,4.391863098144531250e+02
7.702766723632812500e+02,5.125223388671875000e+02
7.674898071289062500e+02,3.751079406738281250e+02
7.679078369140625000e+02,3.589552612304687500e+02
7.684144897460937500e+02,3.543170166015625000e+02
7.720795288085937500e+02,4.990955200195312500e+02
7.742453002929687500e+02,5.062211608886718750e+02
7.761757812500000000e+02,5.664740600585937500e+02
7.730530395507812500e+02,3.826487426757812500e+02
7.730530395507812500e+02,3.826487426757812500e+02
7.761216430664062500e+02,3.759657897949218750e+02
7.792801513671875000e+02,5.140492553710937500e+02
7.820379028320312500e+02,4.954689025878906250e+02
7.829277954101562500e+02,4.340202026367187500e+02
7.866162719726562500e+02,5.198981933593750000e+02
7.855919799804687500e+02,4.068887939453125000e+02
7.906588745117187500e+02,4.422651977539062500e+02
7.910523071289062500e+02,2.910234375000000000e+02
7.935998535156250000e+02,3.834637756347656250e+02
7.932551879882812500e+02,2.709054870605468750e+02
7.940687866210937500e+02,2.881220703125000000e+02
