1.387453856218994588e+03,-9.184125367996634282e+01,5.895943359510256414e+02,1.434346787509140540e+03
7.813000127517125293e+01,1.423121704006578739e+03,3.673853133784087959e+02,1.830323429990035322e+02
-5.640427368210092218e-02,1.253253631318783541e-02,9.983293511882502802e-01,4.630835000362123338e-02
