1.480991085451425306e+03,2.438192841914747078e+02,1.683057083695164238e+02,1.487347490897638636e+03
4.011625886166305008e+02,-1.372348587025389406e+03,-3.493988883551568847e+02,2.390380281814085777e+02
4.330076022293375959e-01,7.816158238302732542e-02,-8.979950909949232507e-01,2.051932272747953589e-01
